match,market,home_team,away_team,player_name,player_team,opposition_team,price,agency
Lucknow v Delhi,Top Team Wicket Taker,Lucknow,Delhi,Ayush Badoni,Lcw,Lucknow,17,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Harshal Patel,Hyd,Hyderabad,4,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Mohammed Shami,Hyd,Hyderabad,4.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Rahul Chahar,Hyd,Hyderabad,4.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Pat Cummins,Hyd,Hyderabad,4.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Simarjeet Singh,Hyd,Hyderabad,5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Eshan Malinga,Hyd,Hyderabad,5.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Jaydev Unadkat,Hyd,Hyderabad,5.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Zeeshan Ansari,Hyd,Hyderabad,5.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Wiaan Mulder,Hyd,Hyderabad,7,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Kamindu Mendis,Hyd,Hyderabad,11,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Abhishek Sharma,Hyd,Hyderabad,12,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Nitish Kumar Reddy,Hyd,Hyderabad,12,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Atharva Taide,Hyd,Hyderabad,15,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Sachin Baby,Hyd,Hyderabad,21,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Jasprit Bumrah,Mum,Hyderabad,3.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Trent Boult,Mum,Hyderabad,4.2,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Reece Topley,Mum,Hyderabad,4.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Mujeeb Ur Rahman,Mum,Hyderabad,5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Deepak Chahar,Mum,Hyderabad,5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Hardik Pandya,Mum,Hyderabad,5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Vignesh Puthur,Mum,Hyderabad,5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Ashwani Kumar,Mum,Hyderabad,5.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Mitchell Santner,Mum,Hyderabad,5.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Karn Sharma,Mum,Hyderabad,6.5,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Corbin Bosch,Mum,Hyderabad,7,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Satyanarayana Raju,Mum,Hyderabad,8,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Raj Bawa,Mum,Hyderabad,9,TAB
Hyderabad v Mumbai,Top Team Wicket Taker,Hyderabad,Mumbai,Will Jacks,Mum,Hyderabad,11,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Josh Hazlewood,Ban,Bangalore,3.3,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Yash Dayal,Ban,Bangalore,4,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Lungi Ngidi,Ban,Bangalore,4.2,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Bhuvneshwar Kumar,Ban,Bangalore,4.5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Nuwan Thushara,Ban,Bangalore,4.5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Swapnil Singh,Ban,Bangalore,4.5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Suyash Sharma,Ban,Bangalore,4.5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Krunal Pandya,Ban,Bangalore,5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Mohit Rathee,Ban,Bangalore,5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Rasikh Salam,Ban,Bangalore,5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Romario Shepherd,Ban,Bangalore,6,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Manoj Bhandage,Ban,Bangalore,6.5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Jacob Bethell,Ban,Bangalore,8,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Liam Livingstone,Ban,Bangalore,9,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Wanindu Hasaranga,Raj,Bangalore,3.6,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Jofra Archer,Raj,Bangalore,4,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Fazalhaq Farooqi,Raj,Bangalore,4.2,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Tushar Deshpande,Raj,Bangalore,4.2,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Maheesh Theekshana,Raj,Bangalore,5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Sandeep Sharma,Raj,Bangalore,5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Kwena Maphaka,Raj,Bangalore,5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Akash Madhwal,Raj,Bangalore,5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Ashok Sharma,Raj,Bangalore,5.5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Kumar Kartikeya,Raj,Bangalore,6.5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Yudhvir Singh,Raj,Bangalore,6.5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Riyan Parag,Raj,Bangalore,7.5,TAB
Bangalore v Rajasthan,Top Team Wicket Taker,Bangalore,Rajasthan,Nitish Rana,Raj,Bangalore,7.5,TAB
